ID,BattingTeam,innings,bowling_team,bowler,overs,wickets,runs_conceeded,Balls_Bowled,Econ,Avg,Strike_Rate,noballs,wides,Season,City
829797,Chennai Super Kings,1,Rajasthan Royals,SR Watson,2,0,19,13,9.5,0.0,0.0,0,1,2015,Chennai
829797,Rajasthan Royals,2,Chennai Super Kings,A Nehra,4,0,29,24,7.25,0.0,0.0,0,0,2015,Chennai
829797,Rajasthan Royals,2,Chennai Super Kings,DJ Bravo,4,2,43,25,10.75,21.5,12.5,1,0,2015,Chennai
829797,Rajasthan Royals,2,Chennai Super Kings,MM Sharma,4,3,25,26,6.25,8.33,8.67,1,1,2015,Chennai
829797,Rajasthan Royals,2,Chennai Super Kings,P Negi,4,0,35,25,8.75,0.0,0.0,0,1,2015,Chennai
829797,Rajasthan Royals,2,Chennai Super Kings,RA Jadeja,4,4,11,24,2.75,2.75,6.0,0,0,2015,Chennai
829799,Kings XI Punjab,2,Sunrisers Hyderabad,B Kumar,4,1,34,24,8.5,34.0,24.0,0,0,2015,Hyderabad
829799,Kings XI Punjab,2,Sunrisers Hyderabad,Bipul Sharma,2,2,13,12,6.5,6.5,6.0,0,0,2015,Hyderabad
829799,Kings XI Punjab,2,Sunrisers Hyderabad,I Sharma,4,0,49,25,12.25,0.0,0.0,0,1,2015,Hyderabad
829799,Kings XI Punjab,2,Sunrisers Hyderabad,KV Sharma,2,0,20,12,10.0,0.0,0.0,0,0,2015,Hyderabad
829799,Kings XI Punjab,2,Sunrisers Hyderabad,MC Henriques,4,3,16,26,4.0,5.33,8.67,0,2,2015,Hyderabad
829799,Kings XI Punjab,2,Sunrisers Hyderabad,TA Boult,4,1,45,25,11.25,45.0,25.0,0,1,2015,Hyderabad
829799,Sunrisers Hyderabad,1,Kings XI Punjab,AR Patel,2,0,19,12,9.5,0.0,0.0,0,0,2015,Hyderabad
829799,Sunrisers Hyderabad,1,Kings XI Punjab,Anureet Singh,4,0,38,24,9.5,0.0,0.0,0,0,2015,Hyderabad
829799,Sunrisers Hyderabad,1,Kings XI Punjab,BE Hendricks,4,2,40,27,10.0,20.0,13.5,1,2,2015,Hyderabad
829799,Sunrisers Hyderabad,1,Kings XI Punjab,GJ Maxwell,3,1,28,19,9.33,28.0,19.0,0,1,2015,Hyderabad
829799,Sunrisers Hyderabad,1,Kings XI Punjab,Gurkeerat Singh,3,1,27,18,9.0,27.0,18.0,0,0,2015,Hyderabad
829799,Sunrisers Hyderabad,1,Kings XI Punjab,Sandeep Sharma,4,0,33,24,8.25,0.0,0.0,0,0,2015,Hyderabad
829801,Chennai Super Kings,1,Delhi Daredevils,GS Sandhu,4,1,33,24,8.25,33.0,24.0,0,0,2015,Raipur
829801,Chennai Super Kings,1,Delhi Daredevils,J Yadav,2,1,8,12,4.0,8.0,12.0,0,0,2015,Raipur
829801,Chennai Super Kings,1,Delhi Daredevils,JA Morkel,3,2,21,18,7.0,10.5,9.0,0,0,2015,Raipur
829801,Chennai Super Kings,1,Delhi Daredevils,S Nadeem,4,0,18,24,4.5,0.0,0.0,0,0,2015,Raipur
829801,Chennai Super Kings,1,Delhi Daredevils,Yuvraj Singh,3,0,23,18,7.67,0.0,0.0,0,0,2015,Raipur
829801,Chennai Super Kings,1,Delhi Daredevils,Z Khan,4,2,9,24,2.25,4.5,12.0,0,0,2015,Raipur
829801,Delhi Daredevils,2,Chennai Super Kings,IC Pandey,4,2,27,24,6.75,13.5,12.0,0,0,2015,Raipur
829801,Delhi Daredevils,2,Chennai Super Kings,MM Sharma,2,0,17,12,8.5,0.0,0.0,0,0,2015,Raipur
829801,Delhi Daredevils,2,Chennai Super Kings,P Negi,3,2,28,18,9.33,14.0,9.0,0,0,2015,Raipur
829801,Delhi Daredevils,2,Chennai Super Kings,R Ashwin,4,0,24,24,6.0,0.0,0.0,0,0,2015,Raipur
829801,Delhi Daredevils,2,Chennai Super Kings,RA Jadeja,3,0,16,16,5.33,0.0,0.0,0,0,2015,Raipur
829801,Delhi Daredevils,2,Chennai Super Kings,SK Raina,1,0,8,6,8.0,0.0,0.0,0,0,2015,Raipur
829803,Kings XI Punjab,1,Royal Challengers Bangalore,D Wiese,2,1,17,12,8.5,17.0,12.0,0,0,2015,Chandigarh
829803,Kings XI Punjab,1,Royal Challengers Bangalore,HV Patel,2,2,12,12,6.0,6.0,6.0,0,0,2015,Chandigarh
829803,Kings XI Punjab,1,Royal Challengers Bangalore,MA Starc,2,1,20,13,10.0,20.0,13.0,0,1,2015,Chandigarh
829803,Kings XI Punjab,1,Royal Challengers Bangalore,S Aravind,2,0,31,13,15.5,0.0,0.0,0,1,2015,Chandigarh
829803,Kings XI Punjab,1,Royal Challengers Bangalore,YS Chahal,2,2,25,13,12.5,12.5,6.5,0,1,2015,Chandigarh
829803,Royal Challengers Bangalore,2,Kings XI Punjab,AR Patel,2,2,11,12,5.5,5.5,6.0,0,0,2015,Chandigarh
829803,Royal Challengers Bangalore,2,Kings XI Punjab,Anureet Singh,2,2,21,13,10.5,10.5,6.5,1,0,2015,Chandigarh
829803,Royal Challengers Bangalore,2,Kings XI Punjab,BE Hendricks,2,1,9,12,4.5,9.0,12.0,0,0,2015,Chandigarh
829803,Royal Challengers Bangalore,2,Kings XI Punjab,R Dhawan,2,0,18,12,9.0,0.0,0.0,0,0,2015,Chandigarh
829803,Royal Challengers Bangalore,2,Kings XI Punjab,Sandeep Sharma,2,1,20,14,10.0,20.0,14.0,0,2,2015,Chandigarh
829805,Kolkata Knight Riders,2,Mumbai Indians,HH Pandya,1,0,10,6,10.0,0.0,0.0,0,0,2015,Mumbai
829805,Kolkata Knight Riders,2,Mumbai Indians,Harbhajan Singh,4,1,31,27,7.75,31.0,27.0,0,3,2015,Mumbai
829805,Kolkata Knight Riders,2,Mumbai Indians,J Suchith,2,1,23,12,11.5,23.0,12.0,0,0,2015,Mumbai
829805,Kolkata Knight Riders,2,Mumbai Indians,KA Pollard,1,1,6,7,6.0,6.0,7.0,0,1,2015,Mumbai
829805,Kolkata Knight Riders,2,Mumbai Indians,MJ McClenaghan,4,1,31,27,7.75,31.0,27.0,0,3,2015,Mumbai
829805,Kolkata Knight Riders,2,Mumbai Indians,R Vinay Kumar,4,1,33,24,8.25,33.0,24.0,0,0,2015,Mumbai
829805,Kolkata Knight Riders,2,Mumbai Indians,SL Malinga,4,1,32,24,8.0,32.0,24.0,0,0,2015,Mumbai
829805,Mumbai Indians,1,Kolkata Knight Riders,AD Russell,4,0,37,25,9.25,0.0,0.0,1,0,2015,Mumbai
829805,Mumbai Indians,1,Kolkata Knight Riders,M Morkel,4,1,27,27,6.75,27.0,27.0,1,2,2015,Mumbai
829805,Mumbai Indians,1,Kolkata Knight Riders,PP Chawla,1,0,9,6,9.0,0.0,0.0,0,0,2015,Mumbai
829805,Mumbai Indians,1,Kolkata Knight Riders,SP Narine,4,1,38,27,9.5,38.0,27.0,0,3,2015,Mumbai
829805,Mumbai Indians,1,Kolkata Knight Riders,Shakib Al Hasan,4,2,22,25,5.5,11.0,12.5,0,1,2015,Mumbai
829805,Mumbai Indians,1,Kolkata Knight Riders,UT Yadav,3,0,37,19,12.33,0.0,0.0,1,0,2015,Mumbai
829807,Royal Challengers Bangalore,2,Sunrisers Hyderabad,B Kumar,2,0,39,11,19.5,0.0,0.0,0,0,2015,Hyderabad
829807,Royal Challengers Bangalore,2,Sunrisers Hyderabad,DW Steyn,1,0,17,6,17.0,0.0,0.0,0,0,2015,Hyderabad
829807,Royal Challengers Bangalore,2,Sunrisers Hyderabad,KV Sharma,1,0,14,6,14.0,0.0,0.0,0,0,2015,Hyderabad
829807,Royal Challengers Bangalore,2,Sunrisers Hyderabad,MC Henriques,1,2,3,7,3.0,1.5,3.5,0,1,2015,Hyderabad
829807,Royal Challengers Bangalore,2,Sunrisers Hyderabad,P Kumar,1,1,10,6,10.0,10.0,6.0,0,0,2015,Hyderabad
829807,Sunrisers Hyderabad,1,Royal Challengers Bangalore,AB Dinda,2,0,23,14,11.5,0.0,0.0,2,0,2015,Hyderabad
829807,Sunrisers Hyderabad,1,Royal Challengers Bangalore,D Wiese,2,2,20,13,10.0,10.0,6.5,0,1,2015,Hyderabad
829807,Sunrisers Hyderabad,1,Royal Challengers Bangalore,HV Patel,2,0,30,13,15.0,0.0,0.0,0,1,2015,Hyderabad
829807,Sunrisers Hyderabad,1,Royal Challengers Bangalore,MA Starc,3,1,26,18,8.67,26.0,18.0,0,0,2015,Hyderabad
829807,Sunrisers Hyderabad,1,Royal Challengers Bangalore,YS Chahal,2,0,34,12,17.0,0.0,0.0,0,0,2015,Hyderabad
829809,Chennai Super Kings,2,Kings XI Punjab,AR Patel,3,0,28,19,9.33,0.0,0.0,0,1,2015,Chandigarh
829809,Chennai Super Kings,2,Kings XI Punjab,Anureet Singh,3,0,30,17,10.0,0.0,0.0,0,0,2015,Chandigarh
829809,Chennai Super Kings,2,Kings XI Punjab,BE Hendricks,3,1,25,19,8.33,25.0,19.0,0,1,2015,Chandigarh
829809,Chennai Super Kings,2,Kings XI Punjab,GJ Maxwell,1,0,8,7,8.0,0.0,0.0,0,1,2015,Chandigarh
829809,Chennai Super Kings,2,Kings XI Punjab,Gurkeerat Singh,3,0,22,18,7.33,0.0,0.0,0,0,2015,Chandigarh
829809,Chennai Super Kings,2,Kings XI Punjab,R Dhawan,2,1,12,14,6.0,12.0,14.0,0,2,2015,Chandigarh
829809,Chennai Super Kings,2,Kings XI Punjab,Sandeep Sharma,2,1,9,12,4.5,9.0,12.0,0,0,2015,Chandigarh
829809,Kings XI Punjab,1,Chennai Super Kings,A Nehra,3,1,17,18,5.67,17.0,18.0,0,0,2015,Chandigarh
829809,Kings XI Punjab,1,Chennai Super Kings,DJ Bravo,2,1,20,12,10.0,20.0,12.0,0,0,2015,Chandigarh
829809,Kings XI Punjab,1,Chennai Super Kings,IC Pandey,3,1,22,18,7.33,22.0,18.0,0,0,2015,Chandigarh
829809,Kings XI Punjab,1,Chennai Super Kings,P Negi,4,2,29,25,7.25,14.5,12.5,0,1,2015,Chandigarh
829809,Kings XI Punjab,1,Chennai Super Kings,R Ashwin,4,1,14,25,3.5,14.0,25.0,0,1,2015,Chandigarh
829809,Kings XI Punjab,1,Chennai Super Kings,RA Jadeja,3,1,18,18,6.0,18.0,18.0,0,0,2015,Chandigarh
829809,Kings XI Punjab,1,Chennai Super Kings,SK Raina,1,0,8,7,8.0,0.0,0.0,0,1,2015,Chandigarh
829811,Kolkata Knight Riders,2,Rajasthan Royals,BB Sran,3,0,35,20,11.67,0.0,0.0,1,1,2015,Mumbai
829811,Kolkata Knight Riders,2,Rajasthan Royals,CH Morris,4,4,23,26,5.75,5.75,6.5,0,2,2015,Mumbai
829811,Kolkata Knight Riders,2,Rajasthan Royals,DS Kulkarni,4,2,36,25,9.0,18.0,12.5,0,1,2015,Mumbai
829811,Kolkata Knight Riders,2,Rajasthan Royals,JP Faulkner,4,1,45,28,11.25,45.0,28.0,0,4,2015,Mumbai
829811,Kolkata Knight Riders,2,Rajasthan Royals,SR Watson,4,2,38,29,9.5,19.0,14.5,0,5,2015,Mumbai
829811,Kolkata Knight Riders,2,Rajasthan Royals,STR Binny,1,0,10,6,10.0,0.0,0.0,0,0,2015,Mumbai
829811,Rajasthan Royals,1,Kolkata Knight Riders,AD Russell,4,3,32,24,8.0,10.67,8.0,0,0,2015,Mumbai
829811,Rajasthan Royals,1,Kolkata Knight Riders,Azhar Mahmood,3,0,41,20,13.67,0.0,0.0,2,0,2015,Mumbai
829811,Rajasthan Royals,1,Kolkata Knight Riders,M Morkel,4,0,38,25,9.5,0.0,0.0,0,1,2015,Mumbai
829811,Rajasthan Royals,1,Kolkata Knight Riders,PP Chawla,1,0,12,7,12.0,0.0,0.0,0,1,2015,Mumbai
829811,Rajasthan Royals,1,Kolkata Knight Riders,Shakib Al Hasan,4,0,36,25,9.0,0.0,0.0,0,1,2015,Mumbai
829811,Rajasthan Royals,1,Kolkata Knight Riders,UT Yadav,4,1,36,24,9.0,36.0,24.0,0,0,2015,Mumbai
829813,Delhi Daredevils,1,Royal Challengers Bangalore,AB Dinda,3,0,39,19,13.0,0.0,0.0,0,1,2015,Bengaluru
829813,Delhi Daredevils,1,Royal Challengers Bangalore,CH Gayle,2,0,15,13,7.5,0.0,0.0,0,1,2015,Bengaluru
829813,Delhi Daredevils,1,Royal Challengers Bangalore,D Wiese,4,0,39,24,9.75,0.0,0.0,0,0,2015,Bengaluru
829813,Delhi Daredevils,1,Royal Challengers Bangalore,HV Patel,4,2,30,24,7.5,15.0,12.0,0,0,2015,Bengaluru
829813,Delhi Daredevils,1,Royal Challengers Bangalore,MA Starc,4,0,35,25,8.75,0.0,0.0,0,1,2015,Bengaluru
829813,Delhi Daredevils,1,Royal Challengers Bangalore,YS Chahal,3,2,26,18,8.67,13.0,9.0,0,0,2015,Bengaluru
829813,Royal Challengers Bangalore,2,Delhi Daredevils,J Yadav,1,0,2,6,2.0,0.0,0.0,0,0,2015,Bengaluru
829813,Royal Challengers Bangalore,2,Delhi Daredevils,Z Khan,1,0,0,1,0.0,0.0,0.0,0,0,2015,Bengaluru
829815,Mumbai Indians,2,Sunrisers Hyderabad,B Kumar,3,0,16,19,5.33,0.0,0.0,0,1,2015,Hyderabad
829815,Mumbai Indians,2,Sunrisers Hyderabad,DW Steyn,3,0,27,19,9.0,0.0,0.0,0,1,2015,Hyderabad
829815,Mumbai Indians,2,Sunrisers Hyderabad,KV Sharma,3,1,39,17,13.0,39.0,17.0,0,0,2015,Hyderabad
829815,Mumbai Indians,2,Sunrisers Hyderabad,MC Henriques,3,0,17,19,5.67,0.0,0.0,0,1,2015,Hyderabad
829815,Mumbai Indians,2,Sunrisers Hyderabad,P Kumar,2,0,13,14,6.5,0.0,0.0,0,2,2015,Hyderabad
829815,Sunrisers Hyderabad,1,Mumbai Indians,HH Pandya,1,0,11,8,11.0,0.0,0.0,0,2,2015,Hyderabad
829815,Sunrisers Hyderabad,1,Mumbai Indians,Harbhajan Singh,3,1,18,18,6.0,18.0,18.0,0,0,2015,Hyderabad
829815,Sunrisers Hyderabad,1,Mumbai Indians,J Suchith,3,2,14,18,4.67,7.0,9.0,0,0,2015,Hyderabad
829815,Sunrisers Hyderabad,1,Mumbai Indians,KA Pollard,2,1,14,12,7.0,14.0,12.0,0,0,2015,Hyderabad
829815,Sunrisers Hyderabad,1,Mumbai Indians,MJ McClenaghan,4,3,16,25,4.0,5.33,8.33,0,1,2015,Hyderabad
829815,Sunrisers Hyderabad,1,Mumbai Indians,R Vinay Kumar,3,0,21,18,7.0,0.0,0.0,0,0,2015,Hyderabad
829815,Sunrisers Hyderabad,1,Mumbai Indians,SL Malinga,4,2,17,25,4.25,8.5,12.5,0,1,2015,Hyderabad
829817,Chennai Super Kings,2,Mumbai Indians,Harbhajan Singh,4,2,26,25,6.5,13.0,12.5,0,1,2015,Mumbai
829817,Chennai Super Kings,2,Mumbai Indians,J Suchith,2,1,18,12,9.0,18.0,12.0,0,0,2015,Mumbai
829817,Chennai Super Kings,2,Mumbai Indians,KA Pollard,3,0,22,18,7.33,0.0,0.0,0,0,2015,Mumbai
829817,Chennai Super Kings,2,Mumbai Indians,MJ McClenaghan,3,1,46,21,15.33,46.0,21.0,0,3,2015,Mumbai
829817,Chennai Super Kings,2,Mumbai Indians,R Vinay Kumar,3,2,26,19,8.67,13.0,9.5,0,1,2015,Mumbai
829817,Chennai Super Kings,2,Mumbai Indians,SL Malinga,4,3,23,24,5.75,7.67,8.0,0,0,2015,Mumbai
829817,Mumbai Indians,1,Chennai Super Kings,A Nehra,4,1,28,27,7.0,28.0,27.0,1,2,2015,Mumbai
829817,Mumbai Indians,1,Chennai Super Kings,DJ Bravo,4,3,40,27,10.0,13.33,9.0,0,3,2015,Mumbai
829817,Mumbai Indians,1,Chennai Super Kings,MM Sharma,3,1,33,21,11.0,33.0,21.0,0,3,2015,Mumbai
829817,Mumbai Indians,1,Chennai Super Kings,P Negi,4,0,46,24,11.5,0.0,0.0,0,0,2015,Mumbai
829817,Mumbai Indians,1,Chennai Super Kings,R Ashwin,3,0,22,18,7.33,0.0,0.0,0,0,2015,Mumbai
829817,Mumbai Indians,1,Chennai Super Kings,RA Jadeja,2,1,18,12,9.0,18.0,12.0,0,0,2015,Mumbai
829819,Rajasthan Royals,2,Royal Challengers Bangalore,D Wiese,4,2,32,25,8.0,16.0,12.5,0,1,2015,Pune
829819,Rajasthan Royals,2,Royal Challengers Bangalore,HV Patel,3,2,15,18,5.0,7.5,9.0,0,0,2015,Pune
829819,Rajasthan Royals,2,Royal Challengers Bangalore,MA Starc,4,1,22,25,5.5,22.0,25.0,0,1,2015,Pune
829819,Rajasthan Royals,2,Royal Challengers Bangalore,S Aravind,4,2,20,25,5.0,10.0,12.5,0,1,2015,Pune
829819,Rajasthan Royals,2,Royal Challengers Bangalore,YS Chahal,4,2,20,24,5.0,10.0,12.0,0,0,2015,Pune
829819,Royal Challengers Bangalore,1,Rajasthan Royals,Ankit Sharma,3,0,28,18,9.33,0.0,0.0,0,0,2015,Pune
829819,Royal Challengers Bangalore,1,Rajasthan Royals,CH Morris,4,1,42,25,10.5,42.0,25.0,0,1,2015,Pune
829819,Royal Challengers Bangalore,1,Rajasthan Royals,DS Kulkarni,4,2,32,24,8.0,16.0,12.0,0,0,2015,Pune
829819,Royal Challengers Bangalore,1,Rajasthan Royals,JP Faulkner,4,0,42,24,10.5,0.0,0.0,0,0,2015,Pune
829819,Royal Challengers Bangalore,1,Rajasthan Royals,SR Watson,4,0,32,28,8.0,0.0,0.0,0,4,2015,Pune
829819,Royal Challengers Bangalore,1,Rajasthan Royals,STR Binny,1,0,1,6,1.0,0.0,0.0,0,0,2015,Pune
829821,Chennai Super Kings,2,Royal Challengers Bangalore,D Wiese,4,1,33,26,8.25,33.0,26.0,0,2,2015,Ranchi
829821,Chennai Super Kings,2,Royal Challengers Bangalore,HV Patel,4,1,26,24,6.5,26.0,24.0,0,1,2015,Ranchi
829821,Chennai Super Kings,2,Royal Challengers Bangalore,MA Starc,4,1,27,24,6.75,27.0,24.0,0,0,2015,Ranchi
829821,Chennai Super Kings,2,Royal Challengers Bangalore,S Aravind,4,1,25,24,6.25,25.0,24.0,0,0,2015,Ranchi
829821,Chennai Super Kings,2,Royal Challengers Bangalore,YS Chahal,4,2,28,24,7.0,14.0,12.0,0,0,2015,Ranchi
829821,Royal Challengers Bangalore,1,Chennai Super Kings,A Nehra,4,3,28,25,7.0,9.33,8.33,0,1,2015,Ranchi
829821,Royal Challengers Bangalore,1,Chennai Super Kings,DJ Bravo,3,1,21,20,7.0,21.0,20.0,0,2,2015,Ranchi
829821,Royal Challengers Bangalore,1,Chennai Super Kings,MM Sharma,4,1,22,24,5.5,22.0,24.0,0,0,2015,Ranchi
829821,Royal Challengers Bangalore,1,Chennai Super Kings,P Negi,1,0,4,6,4.0,0.0,0.0,0,0,2015,Ranchi
829821,Royal Challengers Bangalore,1,Chennai Super Kings,R Ashwin,4,1,13,24,3.25,13.0,24.0,0,0,2015,Ranchi
829821,Royal Challengers Bangalore,1,Chennai Super Kings,RA Jadeja,1,0,13,6,13.0,0.0,0.0,0,0,2015,Ranchi
829821,Royal Challengers Bangalore,1,Chennai Super Kings,SK Raina,3,1,36,20,12.0,36.0,20.0,0,2,2015,Ranchi
829823,Chennai Super Kings,2,Mumbai Indians,HH Pandya,4,0,36,25,9.0,0.0,0.0,1,0,2015,Kolkata
829823,Chennai Super Kings,2,Mumbai Indians,Harbhajan Singh,4,2,34,25,8.5,17.0,12.5,0,1,2015,Kolkata
829823,Chennai Super Kings,2,Mumbai Indians,MJ McClenaghan,4,3,25,24,6.25,8.33,8.0,0,0,2015,Kolkata
829823,Chennai Super Kings,2,Mumbai Indians,R Vinay Kumar,4,1,39,25,9.75,39.0,25.0,0,1,2015,Kolkata
829823,Chennai Super Kings,2,Mumbai Indians,SL Malinga,4,2,25,26,6.25,12.5,13.0,1,1,2015,Kolkata
829823,Mumbai Indians,1,Chennai Super Kings,A Nehra,4,0,42,24,10.5,0.0,0.0,0,0,2015,Kolkata
829823,Mumbai Indians,1,Chennai Super Kings,DJ Bravo,4,2,36,24,9.0,18.0,12.0,0,0,2015,Kolkata
829823,Mumbai Indians,1,Chennai Super Kings,DR Smith,2,1,17,12,8.5,17.0,12.0,0,0,2015,Kolkata
829823,Mumbai Indians,1,Chennai Super Kings,MM Sharma,4,1,38,24,9.5,38.0,24.0,0,0,2015,Kolkata
829823,Mumbai Indians,1,Chennai Super Kings,P Negi,2,0,18,12,9.0,0.0,0.0,0,0,2015,Kolkata
829823,Mumbai Indians,1,Chennai Super Kings,R Ashwin,2,0,21,13,10.5,0.0,0.0,1,0,2015,Kolkata
829823,Mumbai Indians,1,Chennai Super Kings,RA Jadeja,2,0,26,12,13.0,0.0,0.0,0,0,2015,Kolkata
980901,Mumbai Indians,1,Rising Pune Supergiants,I Sharma,4,2,36,28,9.0,18.0,14.0,0,4,2016,Mumbai
980901,Mumbai Indians,1,Rising Pune Supergiants,M Ashwin,4,1,16,24,4.0,16.0,24.0,0,0,2016,Mumbai
980901,Mumbai Indians,1,Rising Pune Supergiants,MR Marsh,4,2,21,25,5.25,10.5,12.5,0,1,2016,Mumbai
980901,Mumbai Indians,1,Rising Pune Supergiants,R Ashwin,1,1,7,6,7.0,7.0,6.0,0,0,2016,Mumbai
980901,Mumbai Indians,1,Rising Pune Supergiants,R Bhatia,4,1,10,24,2.5,10.0,24.0,0,0,2016,Mumbai
980901,Mumbai Indians,1,Rising Pune Supergiants,RP Singh,3,1,30,19,10.0,30.0,19.0,0,1,2016,Mumbai
980901,Rising Pune Supergiants,2,Mumbai Indians,HH Pandya,1,0,12,4,12.0,0.0,0.0,0,0,2016,Mumbai
980901,Rising Pune Supergiants,2,Mumbai Indians,Harbhajan Singh,3,1,24,18,8.0,24.0,18.0,0,0,2016,Mumbai
980901,Rising Pune Supergiants,2,Mumbai Indians,JJ Bumrah,3,0,30,19,10.0,0.0,0.0,1,0,2016,Mumbai
980901,Rising Pune Supergiants,2,Mumbai Indians,MJ McClenaghan,3,0,27,18,9.0,0.0,0.0,0,0,2016,Mumbai
980901,Rising Pune Supergiants,2,Mumbai Indians,R Vinay Kumar,2,0,14,15,7.0,0.0,0.0,0,3,2016,Mumbai
980901,Rising Pune Supergiants,2,Mumbai Indians,S Gopal,3,0,18,18,6.0,0.0,0.0,0,0,2016,Mumbai
980903,Delhi Daredevils,1,Kolkata Knight Riders,AD Russell,3,3,24,20,8.0,8.0,6.67,0,2,2016,Kolkata
980903,Delhi Daredevils,1,Kolkata Knight Riders,C Munro,1,0,7,6,7.0,0.0,0.0,0,0,2016,Kolkata
980903,Delhi Daredevils,1,Kolkata Knight Riders,GB Hogg,4,3,19,25,4.75,6.33,8.33,0,1,2016,Kolkata
980903,Delhi Daredevils,1,Kolkata Knight Riders,JW Hastings,3,2,6,16,2.0,3.0,8.0,0,0,2016,Kolkata
980903,Delhi Daredevils,1,Kolkata Knight Riders,PP Chawla,4,2,21,25,5.25,10.5,12.5,0,1,2016,Kolkata
980903,Delhi Daredevils,1,Kolkata Knight Riders,UT Yadav,3,0,21,18,7.0,0.0,0.0,0,0,2016,Kolkata
980903,Kolkata Knight Riders,2,Delhi Daredevils,A Mishra,2,1,11,13,5.5,11.0,13.0,0,1,2016,Kolkata
980903,Kolkata Knight Riders,2,Delhi Daredevils,CH Morris,4,0,21,25,5.25,0.0,0.0,0,1,2016,Kolkata
980903,Kolkata Knight Riders,2,Delhi Daredevils,CR Brathwaite,2,0,11,13,5.5,0.0,0.0,1,0,2016,Kolkata
980903,Kolkata Knight Riders,2,Delhi Daredevils,NM Coulter-Nile,4,0,32,24,8.0,0.0,0.0,0,0,2016,Kolkata
980903,Kolkata Knight Riders,2,Delhi Daredevils,Z Khan,3,0,24,15,8.0,0.0,0.0,0,2,2016,Kolkata
980905,Gujarat Lions,2,Kings XI Punjab,AR Patel,2,0,17,13,8.5,0.0,0.0,0,1,2016,Chandigarh
980905,Gujarat Lions,2,Kings XI Punjab,MG Johnson,4,1,35,26,8.75,35.0,26.0,0,2,2016,Chandigarh
980905,Gujarat Lions,2,Kings XI Punjab,MM Sharma,3,0,24,16,8.0,0.0,0.0,0,0,2016,Chandigarh
980905,Gujarat Lions,2,Kings XI Punjab,MP Stoinis,2,1,27,12,13.5,27.0,12.0,0,0,2016,Chandigarh
980905,Gujarat Lions,2,Kings XI Punjab,P Sahu,4,1,35,24,8.75,35.0,24.0,0,0,2016,Chandigarh
980905,Gujarat Lions,2,Kings XI Punjab,Sandeep Sharma,3,1,21,18,7.0,21.0,18.0,0,0,2016,Chandigarh
980905,Kings XI Punjab,1,Gujarat Lions,DJ Bravo,4,4,22,25,5.5,5.5,6.25,0,1,2016,Chandigarh
980905,Kings XI Punjab,1,Gujarat Lions,JP Faulkner,4,0,40,26,10.0,0.0,0.0,0,2,2016,Chandigarh
980905,Kings XI Punjab,1,Gujarat Lions,P Kumar,4,0,25,24,6.25,0.0,0.0,0,0,2016,Chandigarh
980905,Kings XI Punjab,1,Gujarat Lions,PJ Sangwan,2,0,21,12,10.5,0.0,0.0,0,0,2016,Chandigarh
980905,Kings XI Punjab,1,Gujarat Lions,RA Jadeja,4,2,30,25,7.5,15.0,12.5,0,1,2016,Chandigarh
980905,Kings XI Punjab,1,Gujarat Lions,S Ladda,2,0,21,12,10.5,0.0,0.0,0,0,2016,Chandigarh
980907,Royal Challengers Bangalore,1,Sunrisers Hyderabad,A Ashish Reddy,2,0,25,11,12.5,0.0,0.0,0,0,2016,Bengaluru
980907,Royal Challengers Bangalore,1,Sunrisers Hyderabad,A Nehra,3,0,21,14,7.0,0.0,0.0,0,1,2016,Bengaluru
980907,Royal Challengers Bangalore,1,Sunrisers Hyderabad,B Kumar,4,2,55,27,13.75,27.5,13.5,1,2,2016,Bengaluru
980907,Royal Challengers Bangalore,1,Sunrisers Hyderabad,KV Sharma,4,0,57,25,14.25,0.0,0.0,0,1,2016,Bengaluru
980907,Royal Challengers Bangalore,1,Sunrisers Hyderabad,MC Henriques,4,0,41,24,10.25,0.0,0.0,0,0,2016,Bengaluru
980907,Royal Challengers Bangalore,1,Sunrisers Hyderabad,Mustafizur Rahman,4,2,26,24,6.5,13.0,12.0,0,0,2016,Bengaluru
980907,Sunrisers Hyderabad,2,Royal Challengers Bangalore,AF Milne,4,1,44,25,11.0,44.0,25.0,0,1,2016,Bengaluru
980907,Sunrisers Hyderabad,2,Royal Challengers Bangalore,HV Patel,4,0,33,25,8.25,0.0,0.0,0,1,2016,Bengaluru
980907,Sunrisers Hyderabad,2,Royal Challengers Bangalore,Parvez Rasool,4,1,31,24,7.75,31.0,24.0,0,0,2016,Bengaluru
980907,Sunrisers Hyderabad,2,Royal Challengers Bangalore,SR Watson,4,2,30,25,7.5,15.0,12.5,0,1,2016,Bengaluru
980907,Sunrisers Hyderabad,2,Royal Challengers Bangalore,YS Chahal,4,2,43,26,10.75,21.5,13.0,0,2,2016,Bengaluru
980909,Kolkata Knight Riders,1,Mumbai Indians,HH Pandya,2,1,22,13,11.0,22.0,13.0,0,1,2016,Kolkata
980909,Kolkata Knight Riders,1,Mumbai Indians,Harbhajan Singh,4,1,31,24,7.75,31.0,24.0,0,0,2016,Kolkata
980909,Kolkata Knight Riders,1,Mumbai Indians,J Suchith,2,0,31,14,15.5,0.0,0.0,0,2,2016,Kolkata
980909,Kolkata Knight Riders,1,Mumbai Indians,JJ Bumrah,4,0,32,24,8.0,0.0,0.0,0,0,2016,Kolkata
980909,Kolkata Knight Riders,1,Mumbai Indians,MJ McClenaghan,4,2,25,25,6.25,12.5,12.5,0,1,2016,Kolkata
