ID,innings,BattingTeam,bowling_team,batter,batsman_run,Balls_Faced,No_of_fours,No_of_sixes,Strike_rate,Season,City,bowler,kind,fielders_involved
335995,2,Kings XI Punjab,Delhi Daredevils,DPMD Jayawardene,15,14,2,0,107.14,2008,Chandigarh,Shoaib Malik,caught and bowled,0
335995,2,Kings XI Punjab,Delhi Daredevils,IK Pathan,10,7,2,0,142.86,2008,Chandigarh,Mohammad Asif,caught,KD Karthik
335995,2,Kings XI Punjab,Delhi Daredevils,K Goel,1,3,0,0,33.33,2008,Chandigarh,GD McGrath,lbw,0
335995,2,Kings XI Punjab,Delhi Daredevils,KC Sangakkara,4,2,1,0,200.0,2008,Chandigarh,Mohammad Asif,caught,KD Karthik
335995,2,Kings XI Punjab,Delhi Daredevils,SM Katich,75,52,11,1,144.23,2008,Chandigarh,R Bhatia,run out,V Sehwag
335995,2,Kings XI Punjab,Delhi Daredevils,TM Srivastava,7,9,0,0,77.78,2008,Chandigarh,VY Mahesh,caught,KD Karthik
335995,2,Kings XI Punjab,Delhi Daredevils,Yuvraj Singh,40,29,3,2,137.93,2008,Chandigarh,0,0,0
335996,1,Chennai Super Kings,Royal Challengers Bangalore,MEK Hussey,47,37,3,2,127.03,2008,Bangalore,Z Khan,caught,R Dravid
335996,1,Chennai Super Kings,Royal Challengers Bangalore,ML Hayden,13,19,2,0,68.42,2008,Bangalore,Z Khan,bowled,0
335996,1,Chennai Super Kings,Royal Challengers Bangalore,MS Dhoni,65,30,9,3,216.67,2008,Bangalore,Z Khan,caught,R Vinay Kumar
335996,1,Chennai Super Kings,Royal Challengers Bangalore,PA Patel,21,17,2,1,123.53,2008,Bangalore,P Kumar,caught,JH Kallis
335996,1,Chennai Super Kings,Royal Challengers Bangalore,SK Raina,28,17,1,2,164.71,2008,Bangalore,P Kumar,run out,W Jaffer
335996,2,Royal Challengers Bangalore,Chennai Super Kings,B Akhil,2,3,0,0,66.67,2008,Bangalore,0,0,0
335996,2,Royal Challengers Bangalore,Chennai Super Kings,B Chipli,8,11,1,0,72.73,2008,Bangalore,MS Gony,bowled,0
335996,2,Royal Challengers Bangalore,Chennai Super Kings,DW Steyn,1,2,0,0,50.0,2008,Bangalore,Joginder Sharma,caught,MEK Hussey
335996,2,Royal Challengers Bangalore,Chennai Super Kings,JH Kallis,14,10,2,0,140.0,2008,Bangalore,Joginder Sharma,caught,MS Dhoni
335996,2,Royal Challengers Bangalore,Chennai Super Kings,LRPL Taylor,53,34,3,3,155.88,2008,Bangalore,P Amarnath,caught,SK Raina
335996,2,Royal Challengers Bangalore,Chennai Super Kings,MV Boucher,4,6,0,0,66.67,2008,Bangalore,MS Gony,caught,MEK Hussey
335996,2,Royal Challengers Bangalore,Chennai Super Kings,P Kumar,6,5,0,0,120.0,2008,Bangalore,JDP Oram,run out,Joginder Sharma
335996,2,Royal Challengers Bangalore,Chennai Super Kings,R Dravid,0,1,0,0,0.0,2008,Bangalore,MS Gony,lbw,0
335996,2,Royal Challengers Bangalore,Chennai Super Kings,V Kohli,12,7,2,0,171.43,2008,Bangalore,JA Morkel,bowled,0
335996,2,Royal Challengers Bangalore,Chennai Super Kings,W Jaffer,50,33,5,2,151.52,2008,Bangalore,P Amarnath,caught,JDP Oram
335996,2,Royal Challengers Bangalore,Chennai Super Kings,Z Khan,8,6,1,0,133.33,2008,Bangalore,JDP Oram,run out,SK Raina
335997,1,Kolkata Knight Riders,Mumbai Indians,AB Agarkar,2,6,0,0,33.33,2008,Kolkata,ST Jayasuriya,caught,A Nehra
335997,1,Kolkata Knight Riders,Mumbai Indians,BB McCullum,1,2,0,0,50.0,2008,Kolkata,SM Pollock,lbw,0
335997,1,Kolkata Knight Riders,Mumbai Indians,DB Das,29,20,5,1,145.0,2008,Kolkata,DJ Bravo,caught,RV Uthappa
335997,1,Kolkata Knight Riders,Mumbai Indians,DJ Hussey,17,20,3,0,85.0,2008,Kolkata,ST Jayasuriya,caught,A Nehra
335997,1,Kolkata Knight Riders,Mumbai Indians,LR Shukla,40,22,4,2,181.82,2008,Kolkata,0,0,0
335997,1,Kolkata Knight Riders,Mumbai Indians,M Kartik,10,11,1,0,90.91,2008,Kolkata,CRD Fernando,caught,ST Jayasuriya
335997,1,Kolkata Knight Riders,Mumbai Indians,Mohammad Hafeez,2,6,0,0,33.33,2008,Kolkata,ST Jayasuriya,caught,PR Shah
335997,1,Kolkata Knight Riders,Mumbai Indians,RT Ponting,19,31,1,0,61.29,2008,Kolkata,ST Jayasuriya,run out,AM Rahane
335997,1,Kolkata Knight Riders,Mumbai Indians,SC Ganguly,4,2,1,0,200.0,2008,Kolkata,SM Pollock,caught,ST Jayasuriya
335997,2,Mumbai Indians,Kolkata Knight Riders,AM Rahane,4,10,1,0,40.0,2008,Kolkata,AB Agarkar,caught,DJ Hussey
335997,2,Mumbai Indians,Kolkata Knight Riders,DJ Bravo,64,53,8,1,120.75,2008,Kolkata,0,0,0
335997,2,Mumbai Indians,Kolkata Knight Riders,MK Pandey,0,3,0,0,0.0,2008,Kolkata,AB Dinda,bowled,0
335997,2,Mumbai Indians,Kolkata Knight Riders,RV Uthappa,37,37,5,0,100.0,2008,Kolkata,0,0,0
335997,2,Mumbai Indians,Kolkata Knight Riders,ST Jayasuriya,18,10,3,1,180.0,2008,Kolkata,I Sharma,bowled,0
335998,1,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,86,54,11,1,159.26,2008,Delhi,Z Khan,caught,P Kumar
335998,1,Delhi Daredevils,Royal Challengers Bangalore,KD Karthik,2,4,0,0,50.0,2008,Delhi,JH Kallis,bowled,0
335998,1,Delhi Daredevils,Royal Challengers Bangalore,MK Tiwary,11,9,1,0,122.22,2008,Delhi,0,0,0
335998,1,Delhi Daredevils,Royal Challengers Bangalore,R Bhatia,8,5,1,0,160.0,2008,Delhi,0,0,0
335998,1,Delhi Daredevils,Royal Challengers Bangalore,S Dhawan,50,33,4,3,151.52,2008,Delhi,JH Kallis,caught,R Dravid
335998,1,Delhi Daredevils,Royal Challengers Bangalore,Shoaib Malik,6,4,1,0,150.0,2008,Delhi,DW Steyn,bowled,0
335998,1,Delhi Daredevils,Royal Challengers Bangalore,V Sehwag,24,12,3,1,200.0,2008,Delhi,DW Steyn,run out,LRPL Taylor
335998,2,Royal Challengers Bangalore,Delhi Daredevils,JH Kallis,54,44,6,1,122.73,2008,Delhi,DL Vettori,bowled,0
335998,2,Royal Challengers Bangalore,Delhi Daredevils,LRPL Taylor,29,15,3,2,193.33,2008,Delhi,GD McGrath,caught,S Dhawan
335998,2,Royal Challengers Bangalore,Delhi Daredevils,MV Boucher,31,17,2,2,182.35,2008,Delhi,0,0,0
335998,2,Royal Challengers Bangalore,Delhi Daredevils,P Kumar,6,5,1,0,120.0,2008,Delhi,GD McGrath,caught,S Dhawan
335998,2,Royal Challengers Bangalore,Delhi Daredevils,R Dravid,38,30,4,1,126.67,2008,Delhi,GD McGrath,caught,V Sehwag
335998,2,Royal Challengers Bangalore,Delhi Daredevils,V Kohli,1,1,0,0,100.0,2008,Delhi,0,0,0
335998,2,Royal Challengers Bangalore,Delhi Daredevils,W Jaffer,10,9,0,1,111.11,2008,Delhi,GD McGrath,caught,VY Mahesh
335999,1,Deccan Chargers,Kings XI Punjab,AC Gilchrist,6,6,0,0,100.0,2008,Hyderabad,IK Pathan,bowled,0
335999,1,Deccan Chargers,Kings XI Punjab,D Kalyankrishna,3,8,0,0,37.5,2008,Hyderabad,IK Pathan,caught,SE Marsh
335999,1,Deccan Chargers,Kings XI Punjab,DNT Zoysa,1,2,0,0,50.0,2008,Hyderabad,S Sreesanth,bowled,0
335999,1,Deccan Chargers,Kings XI Punjab,HH Gibbs,7,9,0,0,77.78,2008,Hyderabad,PP Chawla,caught,K Goel
335999,1,Deccan Chargers,Kings XI Punjab,RG Sharma,76,42,10,2,180.95,2008,Hyderabad,0,0,0
335999,1,Deccan Chargers,Kings XI Punjab,RP Singh,2,2,0,0,100.0,2008,Hyderabad,0,0,0
335999,1,Deccan Chargers,Kings XI Punjab,SB Bangar,3,8,0,0,37.5,2008,Hyderabad,PP Chawla,caught,S Sreesanth
335999,1,Deccan Chargers,Kings XI Punjab,Shahid Afridi,13,7,1,1,185.71,2008,Hyderabad,Gagandeep Singh,caught,Yuvraj Singh
335999,1,Deccan Chargers,Kings XI Punjab,VVS Laxman,48,34,8,0,141.18,2008,Hyderabad,PP Chawla,caught,Yuvraj Singh
335999,1,Deccan Chargers,Kings XI Punjab,Y Venugopal Rao,1,2,0,0,50.0,2008,Hyderabad,PP Chawla,run out,Yuvraj Singh
335999,2,Kings XI Punjab,Deccan Chargers,DPMD Jayawardene,45,23,6,1,195.65,2008,Hyderabad,0,0,0
335999,2,Kings XI Punjab,Deccan Chargers,KC Sangakkara,3,4,0,0,75.0,2008,Hyderabad,D Kalyankrishna,caught,RG Sharma
335999,2,Kings XI Punjab,Deccan Chargers,RR Sarwan,15,15,2,0,100.0,2008,Hyderabad,SB Bangar,run out,SB Bangar
335999,2,Kings XI Punjab,Deccan Chargers,SE Marsh,84,62,11,1,135.48,2008,Hyderabad,0,0,0
335999,2,Kings XI Punjab,Deccan Chargers,Yuvraj Singh,14,9,2,0,155.56,2008,Hyderabad,DNT Zoysa,caught and bowled,0
336000,1,Rajasthan Royals,Kolkata Knight Riders,GC Smith,2,7,0,0,28.57,2008,Jaipur,I Sharma,bowled,0
336000,1,Rajasthan Royals,Kolkata Knight Riders,M Kaif,21,18,3,1,116.67,2008,Jaipur,AB Agarkar,caught and bowled,0
336000,1,Rajasthan Royals,Kolkata Knight Riders,M Rawat,1,1,0,0,100.0,2008,Jaipur,0,0,0
336000,1,Rajasthan Royals,Kolkata Knight Riders,RA Jadeja,33,19,3,1,173.68,2008,Jaipur,LR Shukla,bowled,0
336000,1,Rajasthan Royals,Kolkata Knight Riders,SA Asnodkar,60,34,10,1,176.47,2008,Jaipur,Umar Gul,caught,DJ Hussey
336000,1,Rajasthan Royals,Kolkata Knight Riders,SK Warne,7,8,0,0,87.5,2008,Jaipur,Umar Gul,run out,Umar Gul
336000,1,Rajasthan Royals,Kolkata Knight Riders,SR Watson,0,1,0,0,0.0,2008,Jaipur,Umar Gul,lbw,0
336000,1,Rajasthan Royals,Kolkata Knight Riders,Sohail Tanvir,3,3,0,0,100.0,2008,Jaipur,0,0,0
336000,1,Rajasthan Royals,Kolkata Knight Riders,YK Pathan,55,33,6,2,166.67,2008,Jaipur,Umar Gul,bowled,0
336000,2,Kolkata Knight Riders,Rajasthan Royals,AB Agarkar,20,13,1,2,153.85,2008,Jaipur,SR Watson,caught,M Rawat
336000,2,Kolkata Knight Riders,Rajasthan Royals,AB Dinda,1,3,0,0,33.33,2008,Jaipur,SR Watson,caught,T Kohli
336000,2,Kolkata Knight Riders,Rajasthan Royals,BJ Hodge,1,3,0,0,33.33,2008,Jaipur,SK Trivedi,run out,SK Trivedi
336000,2,Kolkata Knight Riders,Rajasthan Royals,DB Das,11,13,1,0,84.62,2008,Jaipur,Sohail Tanvir,caught,SR Watson
336000,2,Kolkata Knight Riders,Rajasthan Royals,DJ Hussey,42,30,1,2,140.0,2008,Jaipur,SK Trivedi,bowled,0
336000,2,Kolkata Knight Riders,Rajasthan Royals,I Sharma,1,1,0,0,100.0,2008,Jaipur,0,0,0
336000,2,Kolkata Knight Riders,Rajasthan Royals,LR Shukla,2,2,0,0,100.0,2008,Jaipur,YK Pathan,run out,RA Jadeja
336000,2,Kolkata Knight Riders,Rajasthan Royals,SC Ganguly,51,39,4,2,130.77,2008,Jaipur,SK Warne,caught,M Kaif
336000,2,Kolkata Knight Riders,Rajasthan Royals,Salman Butt,7,7,1,0,100.0,2008,Jaipur,Sohail Tanvir,bowled,0
336000,2,Kolkata Knight Riders,Rajasthan Royals,Umar Gul,2,2,0,0,100.0,2008,Jaipur,Sohail Tanvir,run out,RA Jadeja
336000,2,Kolkata Knight Riders,Rajasthan Royals,WP Saha,1,2,0,0,50.0,2008,Jaipur,SK Trivedi,bowled,0
336001,1,Chennai Super Kings,Delhi Daredevils,JA Morkel,28,16,3,2,175.0,2008,Chennai,R Bhatia,caught,V Sehwag
336001,1,Chennai Super Kings,Delhi Daredevils,MS Dhoni,32,27,2,1,118.52,2008,Chennai,Mohammad Asif,caught,Shoaib Malik
336001,1,Chennai Super Kings,Delhi Daredevils,PA Patel,21,20,3,0,105.0,2008,Chennai,V Sehwag,caught,VY Mahesh
336001,1,Chennai Super Kings,Delhi Daredevils,S Badrinath,11,5,0,1,220.0,2008,Chennai,0,0,0
336001,1,Chennai Super Kings,Delhi Daredevils,S Vidyut,54,37,7,1,145.95,2008,Chennai,GD McGrath,caught,VY Mahesh
336001,1,Chennai Super Kings,Delhi Daredevils,SK Raina,3,4,0,0,75.0,2008,Chennai,PJ Sangwan,run out,PJ Sangwan
336001,1,Chennai Super Kings,Delhi Daredevils,SP Fleming,13,13,2,0,100.0,2008,Chennai,VY Mahesh,bowled,0
336001,2,Delhi Daredevils,Chennai Super Kings,AB de Villiers,26,21,2,0,123.81,2008,Chennai,0,0,0
336001,2,Delhi Daredevils,Chennai Super Kings,G Gambhir,50,37,5,1,135.14,2008,Chennai,MS Gony,bowled,0
336001,2,Delhi Daredevils,Chennai Super Kings,S Dhawan,19,17,2,0,111.76,2008,Chennai,0,0,0
336001,2,Delhi Daredevils,Chennai Super Kings,V Sehwag,71,41,7,4,173.17,2008,Chennai,Joginder Sharma,caught,M Muralitharan
336002,1,Deccan Chargers,Royal Challengers Bangalore,AC Gilchrist,46,37,4,2,124.32,2008,Hyderabad,R Vinay Kumar,caught,B Akhil
336002,1,Deccan Chargers,Royal Challengers Bangalore,AS Yadav,8,8,0,1,100.0,2008,Hyderabad,DW Steyn,caught,B Chipli
336002,1,Deccan Chargers,Royal Challengers Bangalore,DB Ravi Teja,7,7,1,0,100.0,2008,Hyderabad,V Kohli,bowled,0
336002,1,Deccan Chargers,Royal Challengers Bangalore,HH Gibbs,47,34,6,2,138.24,2008,Hyderabad,A Kumble,stumped,SP Goswami
336002,1,Deccan Chargers,Royal Challengers Bangalore,LPC Silva,0,2,0,0,0.0,2008,Hyderabad,V Kohli,caught,SP Goswami
336002,1,Deccan Chargers,Royal Challengers Bangalore,RG Sharma,17,16,2,0,106.25,2008,Hyderabad,R Vinay Kumar,caught,DW Steyn
336002,1,Deccan Chargers,Royal Challengers Bangalore,RP Singh,1,3,0,0,33.33,2008,Hyderabad,DW Steyn,bowled,0
336002,1,Deccan Chargers,Royal Challengers Bangalore,WPUJC Vaas,0,3,0,0,0.0,2008,Hyderabad,DW Steyn,run out,SP Goswami
336002,1,Deccan Chargers,Royal Challengers Bangalore,Y Venugopal Rao,26,12,2,2,216.67,2008,Hyderabad,R Vinay Kumar,caught,W Jaffer
336002,2,Royal Challengers Bangalore,Deccan Chargers,B Akhil,27,7,2,3,385.71,2008,Hyderabad,0,0,0
336002,2,Royal Challengers Bangalore,Deccan Chargers,CL White,31,23,1,2,134.78,2008,Hyderabad,0,0,0
336002,2,Royal Challengers Bangalore,Deccan Chargers,JH Kallis,31,25,6,0,124.0,2008,Hyderabad,SB Bangar,run out,LPC Silva
336002,2,Royal Challengers Bangalore,Deccan Chargers,Misbah-ul-Haq,34,28,4,1,121.43,2008,Hyderabad,DB Ravi Teja,caught,LPC Silva
336002,2,Royal Challengers Bangalore,Deccan Chargers,R Dravid,31,21,3,1,147.62,2008,Hyderabad,SB Bangar,caught,AC Gilchrist
336002,2,Royal Challengers Bangalore,Deccan Chargers,V Kohli,9,5,2,0,180.0,2008,Hyderabad,WPUJC Vaas,caught,DB Ravi Teja
336002,2,Royal Challengers Bangalore,Deccan Chargers,W Jaffer,5,5,1,0,100.0,2008,Hyderabad,WPUJC Vaas,run out,AS Yadav
336003,1,Kings XI Punjab,Kolkata Knight Riders,DPMD Jayawardene,10,6,0,1,166.67,2008,Chandigarh,Umar Gul,caught,SC Ganguly
336003,1,Kings XI Punjab,Kolkata Knight Riders,IK Pathan,24,26,2,0,92.31,2008,Chandigarh,0,0,0
336003,1,Kings XI Punjab,Kolkata Knight Riders,JR Hopes,18,12,4,0,150.0,2008,Chandigarh,AB Dinda,caught,BJ Hodge
336003,1,Kings XI Punjab,Kolkata Knight Riders,K Goel,6,7,1,0,85.71,2008,Chandigarh,DJ Hussey,run out,DB Das
336003,1,Kings XI Punjab,Kolkata Knight Riders,KC Sangakkara,28,21,5,0,133.33,2008,Chandigarh,Umar Gul,bowled,0
336003,1,Kings XI Punjab,Kolkata Knight Riders,PP Chawla,21,7,3,1,300.0,2008,Chandigarh,0,0,0
336003,1,Kings XI Punjab,Kolkata Knight Riders,SE Marsh,40,32,5,1,125.0,2008,Chandigarh,DJ Hussey,stumped,WP Saha
336003,1,Kings XI Punjab,Kolkata Knight Riders,Yuvraj Singh,17,10,2,1,170.0,2008,Chandigarh,Mohammad Hafeez,stumped,WP Saha
336003,2,Kolkata Knight Riders,Kings XI Punjab,AB Agarkar,1,2,0,0,50.0,2008,Chandigarh,0,0,0
336003,2,Kolkata Knight Riders,Kings XI Punjab,BJ Hodge,1,3,0,0,33.33,2008,Chandigarh,IK Pathan,lbw,0
336003,2,Kolkata Knight Riders,Kings XI Punjab,DB Das,5,8,1,0,62.5,2008,Chandigarh,S Sreesanth,caught,Yuvraj Singh
336003,2,Kolkata Knight Riders,Kings XI Punjab,DJ Hussey,71,46,4,4,154.35,2008,Chandigarh,Gagandeep Singh,caught,JR Hopes
336003,2,Kolkata Knight Riders,Kings XI Punjab,LR Shukla,7,10,0,0,70.0,2008,Chandigarh,VRV Singh,bowled,0
336003,2,Kolkata Knight Riders,Kings XI Punjab,Mohammad Hafeez,13,12,1,1,108.33,2008,Chandigarh,IK Pathan,bowled,0
336003,2,Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,5,7,1,0,71.43,2008,Chandigarh,S Sreesanth,caught,IK Pathan
336003,2,Kolkata Knight Riders,Kings XI Punjab,WP Saha,59,32,2,4,184.38,2008,Chandigarh,0,0,0
336004,1,Mumbai Indians,Delhi Daredevils,AM Nayar,2,6,0,0,33.33,2008,Mumbai,V Sehwag,bowled,0
336004,1,Mumbai Indians,Delhi Daredevils,DJ Bravo,2,4,0,0,50.0,2008,Mumbai,Shoaib Malik,caught,VY Mahesh
336004,1,Mumbai Indians,Delhi Daredevils,DJ Thornely,30,24,2,2,125.0,2008,Mumbai,R Bhatia,bowled,0
336004,1,Mumbai Indians,Delhi Daredevils,RR Raje,6,5,1,0,120.0,2008,Mumbai,0,0,0
336004,1,Mumbai Indians,Delhi Daredevils,RV Uthappa,22,21,0,2,104.76,2008,Mumbai,PJ Sangwan,caught,Shoaib Malik
336004,1,Mumbai Indians,Delhi Daredevils,SM Pollock,33,15,2,3,220.0,2008,Mumbai,VY Mahesh,caught,AB de Villiers
336004,1,Mumbai Indians,Delhi Daredevils,SS Tiwary,9,10,1,0,90.0,2008,Mumbai,Mohammad Asif,caught,Shoaib Malik
336004,1,Mumbai Indians,Delhi Daredevils,ST Jayasuriya,34,16,6,1,212.5,2008,Mumbai,VY Mahesh,bowled,0
336004,1,Mumbai Indians,Delhi Daredevils,YV Takawale,14,20,2,0,70.0,2008,Mumbai,VY Mahesh,caught,PJ Sangwan
336004,2,Delhi Daredevils,Mumbai Indians,AB de Villiers,21,17,2,1,123.53,2008,Mumbai,DS Kulkarni,run out,DS Kulkarni
336004,2,Delhi Daredevils,Mumbai Indians,G Gambhir,1,9,0,0,11.11,2008,Mumbai,A Nehra,caught,RV Uthappa
336004,2,Delhi Daredevils,Mumbai Indians,GD McGrath,0,2,0,0,0.0,2008,Mumbai,DS Kulkarni,caught,DJ Thornely
336004,2,Delhi Daredevils,Mumbai Indians,KD Karthik,28,23,3,0,121.74,2008,Mumbai,DJ Bravo,lbw,0
336004,2,Delhi Daredevils,Mumbai Indians,Mohammad Asif,0,1,0,0,0.0,2008,Mumbai,DS Kulkarni,caught,A Nehra
336004,2,Delhi Daredevils,Mumbai Indians,PJ Sangwan,2,4,0,0,50.0,2008,Mumbai,A Nehra,caught,SS Tiwary
336004,2,Delhi Daredevils,Mumbai Indians,R Bhatia,9,8,0,1,112.5,2008,Mumbai,A Nehra,caught,RV Uthappa
336004,2,Delhi Daredevils,Mumbai Indians,S Dhawan,1,3,0,0,33.33,2008,Mumbai,SM Pollock,caught,RV Uthappa
336004,2,Delhi Daredevils,Mumbai Indians,Shoaib Malik,24,22,1,0,109.09,2008,Mumbai,SM Pollock,caught,AM Nayar
336004,2,Delhi Daredevils,Mumbai Indians,V Sehwag,40,20,3,3,200.0,2008,Mumbai,DJ Thornely,caught,SM Pollock
336004,2,Delhi Daredevils,Mumbai Indians,VY Mahesh,3,5,0,0,60.0,2008,Mumbai,0,0,0
336005,1,Chennai Super Kings,Rajasthan Royals,JA Morkel,42,33,4,1,127.27,2008,Jaipur,Sohail Tanvir,bowled,0
336005,1,Chennai Super Kings,Rajasthan Royals,Joginder Sharma,0,1,0,0,0.0,2008,Jaipur,MM Patel,caught,Sohail Tanvir
336005,1,Chennai Super Kings,Rajasthan Royals,M Muralitharan,0,3,0,0,0.0,2008,Jaipur,Sohail Tanvir,bowled,0
336005,1,Chennai Super Kings,Rajasthan Royals,M Ntini,11,12,2,0,91.67,2008,Jaipur,Sohail Tanvir,bowled,0
336005,1,Chennai Super Kings,Rajasthan Royals,MS Dhoni,1,7,0,0,14.29,2008,Jaipur,SK Warne,caught,GC Smith
336005,1,Chennai Super Kings,Rajasthan Royals,MS Gony,1,4,0,0,25.0,2008,Jaipur,0,0,0
336005,1,Chennai Super Kings,Rajasthan Royals,PA Patel,0,1,0,0,0.0,2008,Jaipur,Sohail Tanvir,lbw,0
336005,1,Chennai Super Kings,Rajasthan Royals,S Badrinath,15,14,3,0,107.14,2008,Jaipur,SR Watson,caught and bowled,0
336005,1,Chennai Super Kings,Rajasthan Royals,S Vidyut,5,10,1,0,50.0,2008,Jaipur,Sohail Tanvir,caught,SK Warne
336005,1,Chennai Super Kings,Rajasthan Royals,SK Raina,27,27,2,0,100.0,2008,Jaipur,MM Patel,caught,Sohail Tanvir
336005,1,Chennai Super Kings,Rajasthan Royals,SP Fleming,0,2,0,0,0.0,2008,Jaipur,Sohail Tanvir,lbw,0
336005,2,Rajasthan Royals,Chennai Super Kings,GC Smith,35,44,4,0,79.55,2008,Jaipur,0,0,0
336005,2,Rajasthan Royals,Chennai Super Kings,SA Asnodkar,32,30,5,0,106.67,2008,Jaipur,S Vidyut,caught,M Ntini
336005,2,Rajasthan Royals,Chennai Super Kings,SR Watson,14,8,1,1,175.0,2008,Jaipur,0,0,0
336005,2,Rajasthan Royals,Chennai Super Kings,YK Pathan,8,5,0,1,160.0,2008,Jaipur,M Muralitharan,caught,SK Raina
336006,1,Royal Challengers Bangalore,Kings XI Punjab,A Kumble,3,7,0,0,42.86,2008,Bangalore,IK Pathan,run out,U Kaul
336006,1,Royal Challengers Bangalore,Kings XI Punjab,CL White,0,1,0,0,0.0,2008,Bangalore,S Sreesanth,bowled,0
336006,1,Royal Challengers Bangalore,Kings XI Punjab,DT Patil,4,1,1,0,400.0,2008,Bangalore,VRV Singh,run out,IK Pathan
336006,1,Royal Challengers Bangalore,Kings XI Punjab,DW Steyn,1,3,0,0,33.33,2008,Bangalore,0,0,0
336006,1,Royal Challengers Bangalore,Kings XI Punjab,JH Kallis,0,3,0,0,0.0,2008,Bangalore,IK Pathan,run out,SE Marsh
336006,1,Royal Challengers Bangalore,Kings XI Punjab,Misbah-ul-Haq,8,7,1,0,114.29,2008,Bangalore,PP Chawla,lbw,0
336006,1,Royal Challengers Bangalore,Kings XI Punjab,P Kumar,0,2,0,0,0.0,2008,Bangalore,PP Chawla,caught,U Kaul
336006,1,Royal Challengers Bangalore,Kings XI Punjab,R Dravid,66,51,9,1,129.41,2008,Bangalore,VRV Singh,caught,DPMD Jayawardene
336006,1,Royal Challengers Bangalore,Kings XI Punjab,V Kohli,34,36,5,0,94.44,2008,Bangalore,IK Pathan,caught,S Sreesanth
336006,1,Royal Challengers Bangalore,Kings XI Punjab,W Jaffer,0,4,0,0,0.0,2008,Bangalore,S Sreesanth,caught,U Kaul
336006,1,Royal Challengers Bangalore,Kings XI Punjab,Z Khan,0,1,0,0,0.0,2008,Bangalore,PP Chawla,bowled,0
336006,2,Kings XI Punjab,Royal Challengers Bangalore,DPMD Jayawardene,17,22,2,0,77.27,2008,Bangalore,0,0,0
336006,2,Kings XI Punjab,Royal Challengers Bangalore,IK Pathan,17,17,1,1,100.0,2008,Bangalore,0,0,0
336006,2,Kings XI Punjab,Royal Challengers Bangalore,JR Hopes,5,4,1,0,125.0,2008,Bangalore,Z Khan,caught,CL White
336006,2,Kings XI Punjab,Royal Challengers Bangalore,RR Sarwan,31,29,4,1,106.9,2008,Bangalore,P Kumar,caught,DT Patil
336006,2,Kings XI Punjab,Royal Challengers Bangalore,SE Marsh,39,34,4,1,114.71,2008,Bangalore,Z Khan,bowled,0
336006,2,Kings XI Punjab,Royal Challengers Bangalore,Yuvraj Singh,1,4,0,0,25.0,2008,Bangalore,P Kumar,caught,DT Patil
336007,1,Chennai Super Kings,Deccan Chargers,JA Morkel,29,19,1,2,152.63,2008,Chennai,0,0,0
336007,1,Chennai Super Kings,Deccan Chargers,Joginder Sharma,16,10,1,1,160.0,2008,Chennai,RP Singh,bowled,0
336007,1,Chennai Super Kings,Deccan Chargers,MS Dhoni,23,31,2,0,74.19,2008,Chennai,PP Ojha,caught,Shahid Afridi
336007,1,Chennai Super Kings,Deccan Chargers,MS Gony,15,6,0,2,250.0,2008,Chennai,0,0,0
336007,1,Chennai Super Kings,Deccan Chargers,PA Patel,4,6,1,0,66.67,2008,Chennai,DP Vijaykumar,caught,RP Singh
336007,1,Chennai Super Kings,Deccan Chargers,S Anirudha,1,7,0,0,14.29,2008,Chennai,RP Singh,caught,Shahid Afridi
336007,1,Chennai Super Kings,Deccan Chargers,S Badrinath,0,4,0,0,0.0,2008,Chennai,Shahid Afridi,caught,HH Gibbs
336007,1,Chennai Super Kings,Deccan Chargers,SK Raina,32,21,5,0,152.38,2008,Chennai,SB Bangar,caught,RG Sharma
336007,1,Chennai Super Kings,Deccan Chargers,SP Fleming,14,16,2,0,87.5,2008,Chennai,SB Styris,caught,RG Sharma
336007,2,Deccan Chargers,Chennai Super Kings,AC Gilchrist,54,36,7,2,150.0,2008,Chennai,JA Morkel,caught,S Badrinath
336007,2,Deccan Chargers,Chennai Super Kings,HH Gibbs,10,10,1,1,100.0,2008,Chennai,MS Gony,caught and bowled,0
336007,2,Deccan Chargers,Chennai Super Kings,RG Sharma,23,17,2,1,135.29,2008,Chennai,M Muralitharan,caught,S Badrinath
336007,2,Deccan Chargers,Chennai Super Kings,SB Styris,36,41,3,1,87.8,2008,Chennai,0,0,0
336007,2,Deccan Chargers,Chennai Super Kings,Shahid Afridi,20,6,2,2,333.33,2008,Chennai,0,0,0
336008,1,Rajasthan Royals,Mumbai Indians,GC Smith,5,9,0,0,55.56,2008,Mumbai,SM Pollock,stumped,YV Takawale
336008,1,Rajasthan Royals,Mumbai Indians,M Kaif,4,7,0,0,57.14,2008,Mumbai,RR Raje,caught,A Nehra
336008,1,Rajasthan Royals,Mumbai Indians,M Rawat,1,5,0,0,20.0,2008,Mumbai,A Nehra,caught,YV Takawale
336008,1,Rajasthan Royals,Mumbai Indians,MM Patel,0,1,0,0,0.0,2008,Mumbai,0,0,0
336008,1,Rajasthan Royals,Mumbai Indians,RA Jadeja,0,1,0,0,0.0,2008,Mumbai,DS Kulkarni,caught,YV Takawale
